data_name,one_dim,itrial,train_fraction,B,bootstrap_type,block_length,model_type,method,alpha,width,coverage
Solar_Atl,False,0,0.7,30,circular,24,RidgeCV,Ensemble,0.05,3.2660399068211876e+25,1.0
Solar_Atl,False,0,0.7,30,circular,24,RidgeCV,Ensemble,0.1,2.9394359161390553e+25,1.0
Solar_Atl,False,0,0.7,30,circular,24,RandomForestRegressor,Ensemble,0.05,451.12238499999995,0.9946729999999999
Solar_Atl,False,0,0.7,30,circular,24,RandomForestRegressor,Ensemble,0.1,340.941823,0.9619479999999999
Solar_Atl,False,0,0.8,30,random,6,LassoCV,Ensemble,0.05,453.319838,0.998288
Solar_Atl,False,0,0.8,30,random,6,LassoCV,Ensemble,0.1,309.83462299999997,0.977169
Solar_Atl,False,0,0.8,30,random,6,RidgeCV,Ensemble,0.05,6.480705804959881e+23,1.0
Solar_Atl,False,0,0.8,30,random,6,RidgeCV,Ensemble,0.1,5.832581174617992e+23,1.0
Solar_Atl,False,0,0.8,30,random,6,RandomForestRegressor,Ensemble,0.05,449.408758,0.996575
Solar_Atl,False,0,0.8,30,random,6,RandomForestRegressor,Ensemble,0.1,332.57187899999997,0.9851599999999999
Solar_Atl,False,0,0.8,30,random,12,LassoCV,Ensemble,0.05,453.319838,0.998288
Solar_Atl,False,0,0.8,30,random,12,LassoCV,Ensemble,0.1,309.83462299999997,0.977169
Solar_Atl,False,0,0.8,30,random,12,RidgeCV,Ensemble,0.05,6.480705804959881e+23,1.0
Solar_Atl,False,0,0.8,30,random,12,RidgeCV,Ensemble,0.1,5.832581174617992e+23,1.0
Solar_Atl,False,0,0.8,30,random,12,RandomForestRegressor,Ensemble,0.05,449.408758,0.996575
Solar_Atl,False,0,0.8,30,random,12,RandomForestRegressor,Ensemble,0.1,332.57187899999997,0.9851599999999999
Solar_Atl,False,0,0.8,30,random,24,LassoCV,Ensemble,0.05,453.319838,0.998288
Solar_Atl,False,0,0.8,30,random,24,LassoCV,Ensemble,0.1,309.83462299999997,0.977169
Solar_Atl,False,0,0.8,30,random,24,RidgeCV,Ensemble,0.05,6.480705804959881e+23,1.0
Solar_Atl,False,0,0.8,30,random,24,RidgeCV,Ensemble,0.1,5.832581174617992e+23,1.0
Solar_Atl,False,0,0.8,30,random,24,RandomForestRegressor,Ensemble,0.05,449.408758,0.996575
Solar_Atl,False,0,0.8,30,random,24,RandomForestRegressor,Ensemble,0.1,332.57187899999997,0.9851599999999999
Solar_Atl,False,0,0.8,30,moving,6,LassoCV,Ensemble,0.05,452.654919,0.997717
Solar_Atl,False,0,0.8,30,moving,6,LassoCV,Ensemble,0.1,309.29334,0.977169
Solar_Atl,False,0,0.8,30,moving,6,RidgeCV,Ensemble,0.05,3.452550217616738e+27,1.0
Solar_Atl,False,0,0.8,30,moving,6,RidgeCV,Ensemble,0.1,3.1072951958531585e+27,1.0
Solar_Atl,False,0,0.8,30,moving,6,RandomForestRegressor,Ensemble,0.05,446.73461899999995,0.996575
Solar_Atl,False,0,0.8,30,moving,6,RandomForestRegressor,Ensemble,0.1,332.53790599999996,0.9851599999999999
Solar_Atl,False,0,0.8,30,moving,12,LassoCV,Ensemble,0.05,455.397182,0.998288
Solar_Atl,False,0,0.8,30,moving,12,LassoCV,Ensemble,0.1,311.45915299999996,0.9777399999999999
Solar_Atl,False,0,0.8,30,moving,12,RidgeCV,Ensemble,0.05,1.0535679584977504e+24,1.0
Solar_Atl,False,0,0.8,30,moving,12,RidgeCV,Ensemble,0.1,9.482098182628757e+23,1.0
Solar_Atl,False,0,0.8,30,moving,12,RandomForestRegressor,Ensemble,0.05,449.28810799999997,0.996575
Solar_Atl,False,0,0.8,30,moving,12,RandomForestRegressor,Ensemble,0.1,332.70519099999996,0.9857309999999999
Solar_Atl,False,0,0.8,30,moving,24,LassoCV,Ensemble,0.05,452.925905,0.998288
Solar_Atl,False,0,0.8,30,moving,24,LassoCV,Ensemble,0.1,308.828234,0.977169
Solar_Atl,False,0,0.8,30,moving,24,RidgeCV,Ensemble,0.05,4.2583680298001977e+20,1.0
